module,uniprot_id,gene,group,z
green,Q06432,CACNG1,HR_T2,0.6968786784811142
green,Q08043,ACTN3,HR_T2,-0.054006775707572445
green,Q0ZGT2,NEXN,HR_T2,-0.021207102847949386
green,Q12797,ASPH,HR_T2,0.16973648209900555
green,Q12905,ILF2,HR_T2,-0.20717209273111542
green,Q13151,HNRNPA0,HR_T2,-0.26326708146248945
green,Q13203,MYBPH,HR_T2,-0.23199282954214354
green,Q13508,ART3,HR_T2,-0.20144106410564028
green,Q13555,CAMK2G,HR_T2,0.36303262410156273
green,Q13586,STIM1,HR_T2,0.6274737011904793
green,Q13617,CUL2,HR_T2,-0.47820528823305813
green,Q14324,MYBPC2,HR_T2,-0.0913838506326216
green,Q15149,PLEC,HR_T2,-0.243290675509487
green,Q16585,SGCB,HR_T2,-0.22342728276176008
green,Q16654,PDK4,HR_T2,-0.5012622751633453
green,Q5TAQ9,DCAF8,HR_T2,-0.6202843437257416
green,Q5VST9,OBSCN,HR_T2,-0.0812171248153285
green,Q5VTT5,MYOM3,HR_T2,-0.1598101424323877
green,Q5VWP3,MLIP,HR_T2,-0.2066276941672312
green,Q6QEF8,CORO6,HR_T2,-0.5421712965018465
green,Q6UW68,TMEM205,HR_T2,-0.16479413886454045
green,Q712K3,UBE2R2,HR_T2,0.027900520920736277
green,Q7Z406,MYH14,HR_T2,0.10648540405344374
green,Q86TC9,MYPN,HR_T2,-0.5386972030145307
green,Q8N3V7,SYNPO,HR_T2,0.13327615520607758
green,Q8NB12,SMYD1,HR_T2,-0.4002871398658789
green,Q8TCT8,SPPL2A,HR_T2,0.0024133998491836783
green,Q8TDC0,MYOZ3,HR_T2,-0.2274738662781058
green,Q8WZ42,TTN,HR_T2,-0.387534773689779
green,Q92614,MYO18A,HR_T2,-0.5997962472499964
green,Q96HC4,PDLIM5,HR_T2,-0.16347038623134136
green,Q9BSE5,AGMAT,HR_T2,0.12080440208568073
green,Q9BZL1,UBL5,HR_T2,-0.1817205864173315
green,Q9BZV1,UBXN6,HR_T2,-0.14078361682769222
green,Q9H8H3,METTL7A,HR_T2,0.05305255249353556
green,Q9H987,SYNPO2L,HR_T2,-0.26602757244068315
green,Q9HBL0,TNS1,HR_T2,-0.27308816894941723
green,Q9HCP6,HHATL,HR_T2,-0.6275446116409042
green,Q9HCU5,PREB,HR_T2,-0.16020608760617125
green,Q9HDC5,JPH1,HR_T2,-0.3039411480200561
green,Q9NP98,MYOZ1,HR_T2,-0.3487379433635606
green,Q9NR12,PDLIM7,HR_T2,-0.12512094343387076
green,Q9NRG4,SMYD2,HR_T2,-0.09095810957387303
green,Q9NZ01,TECR,HR_T2,0.1411220309667921
green,Q9NZQ9,TMOD4,HR_T2,-0.6061343571839612
green,Q9UBF9,MYOT,HR_T2,-0.09340244744589206
green,Q9UDY4,DNAJB4,HR_T2,-0.9005214080807988
green,Q9UG63,ABCF2,HR_T2,-0.09769980639282497
green,Q9UKV8,AGO2,HR_T2,-0.041039634608197824
green,Q9UKX2,MYH2,HR_T2,-0.31252903142226646
green,Q9UKX3,MYH13,HR_T2,-0.510713853850864
green,Q9ULT8,HECTD1,HR_T2,-0.11992872151076538
green,Q9UMS6,SYNPO2,HR_T2,-0.3898620052059248
green,Q9UQ80,PA2G4,HR_T2,-0.38854934924076645
green,Q9UQM7,CAMK2A,HR_T2,0.463885945479034
green,Q9Y262,EIF3L,HR_T2,0.37154594656640166
green,Q9Y3A6,TMED5,HR_T2,0.14729479008025634
green,Q9Y3U8,RPL36,HR_T2,-0.05890746288818211
green,Q9Y623,MYH4,HR_T2,-0.6112002903450001
green,O00763,ACACB,LR_T1,0.3304494418043526
green,O15061,SYNM,LR_T1,0.25913120408886076
green,O15273,TCAP,LR_T1,-0.10524587764490537
green,O43390,HNRNPR,LR_T1,-0.38521449511061323
green,O43707,ACTN4,LR_T1,-0.21776461670954325
green,O43768,ENSA,LR_T1,-0.20861610757120627
green,O60841,EIF5B,LR_T1,-0.05100640392529779
green,O75531,BANF1,LR_T1,0.1900891098445871
green,O75569,PRKRA,LR_T1,-0.07146945178577294
green,O94905,ERLIN2,LR_T1,-0.09590231961314052
green,O95822,MLYCD,LR_T1,0.07524655923884371
green,O95834,EML2,LR_T1,-0.028073162042228872
green,O95870,ABHD16A,LR_T1,0.0699672402519461
green,P02545,LMNA,LR_T1,-0.05126934399655539
green,P02585,TNNC2,LR_T1,0.15834324271784625
green,P05976,MYL1,LR_T1,0.012052495930615553
green,P06753,TPM3,LR_T1,-0.1228043287092202
green,P07305,H1-0,LR_T1,0.003718685728803045
green,P07951,TPM2,LR_T1,0.030070885825575017
green,P08123,COL1A2,LR_T1,0.023516946665647014
green,P08572,COL4A2,LR_T1,-0.08352438717283486
green,P08590,MYL3,LR_T1,-0.11550563045704965
green,P08962,CD63,LR_T1,-0.2883159019536362
green,P09493,TPM1,LR_T1,0.06709808726391503
green,P0CW19,LIMS3,LR_T1,-0.3974128970338571
green,P10916,MYL2,LR_T1,0.07531026291744214
green,P11047,LAMC1,LR_T1,0.29645290537685315
green,P11055,MYH3,LR_T1,0.3457601385898244
green,P11233,RALA,LR_T1,-0.25102319550017543
green,P11532,DMD,LR_T1,-0.0733416028565454
green,P12109,COL6A1,LR_T1,0.19495272318431758
green,P12110,COL6A2,LR_T1,0.3035275494579888
green,P12111,COL6A3,LR_T1,0.011912803339675357
green,P12814,ACTN1,LR_T1,-0.1654260409636809
green,P12829,MYL4,LR_T1,-0.13608745205778366
green,P12882,MYH1,LR_T1,0.2743768395581955
green,P12883,MYH7,LR_T1,-0.08158733744076127
green,P13533,MYH6,LR_T1,-0.08585810087513561
green,P13535,MYH8,LR_T1,-0.1523631827814752
green,P13805,TNNT1,LR_T1,-0.14373193503925974
green,P14543,NID1,LR_T1,-0.28523269179232474
green,P14649,MYL6B,LR_T1,-0.21918829263700218
green,P17661,DES,LR_T1,-0.1997065907210339
green,P18621,RPL17,LR_T1,0.08052830970375346
green,P19237,TNNI1,LR_T1,0.03226937128533647
green,P20807,CAPN3,LR_T1,0.10303537060841853
green,P20929,NEB,LR_T1,-0.12303958405767883
green,P21817,RYR1,LR_T1,0.17695938255002797
green,P25685,DNAJB1,LR_T1,0.039625976968090726
green,P26196,DDX6,LR_T1,-0.048905594772067185
green,P27635,RPL10,LR_T1,-0.07976163566158723
green,P28289,TMOD1,LR_T1,-0.3319103265722459
green,P31948,STIP1,LR_T1,-0.35215827090472407
green,P35555,FBN1,LR_T1,-0.04495226012949363
green,P35609,ACTN2,LR_T1,-0.10392763083618972
green,P39059,COL15A1,LR_T1,-0.4345819534973979
green,P45378,TNNT3,LR_T1,0.16576624184394778
green,P47755,CAPZA2,LR_T1,-0.3065360380734294
green,P47756,CAPZB,LR_T1,-0.23482398281780695
green,P48729,CSNK1A1,LR_T1,-0.09586634289767994
green,P48788,TNNI2,LR_T1,-0.0015853930232470614
green,P50579,METAP2,LR_T1,-0.07365667528512905
green,P50914,RPL14,LR_T1,-0.15797655708829497
green,P51114,FXR1,LR_T1,-0.07236937577611473
green,P51991,HNRNPA3,LR_T1,0.15943127533597581
green,P52179,MYOM1,LR_T1,-0.018582415436655064
green,P54296,MYOM2,LR_T1,0.08888675705179616
green,P60660,MYL6,LR_T1,-0.1494897345496499
green,P60709,ACTB,LR_T1,-0.3168316073477948
green,P61313,RPL15,LR_T1,-0.76168416454878
green,P62910,RPL32,LR_T1,0.11041313134175024
green,P63316,TNNC1,LR_T1,-0.036720459780136744
green,P68133,ACTA1,LR_T1,-0.08092652143538488
green,P84103,SRSF3,LR_T1,-0.31478408290697685
green,P84243,H3-3A,LR_T1,-0.1945719552036968
green,P98160,HSPG2,LR_T1,0.2638995275440606
green,Q00577,PURA,LR_T1,-0.1564662409609756
green,Q00688,FKBP3,LR_T1,0.5102350191357662
green,Q00872,MYBPC1,LR_T1,0.36865529306787326
green,Q01082,SPTBN1,LR_T1,-0.0038931886771955138
green,Q02543,RPL18A,LR_T1,0.009468886522077627
green,Q02641,CACNB1,LR_T1,0.07769879932054469
green,Q03252,LMNB2,LR_T1,-0.18159607243629225
green,Q06432,CACNG1,LR_T1,0.1212945833784054
green,Q08043,ACTN3,LR_T1,0.24929338818484625
green,Q0ZGT2,NEXN,LR_T1,-0.3345465963772564
green,Q12797,ASPH,LR_T1,0.271685085543063
green,Q12905,ILF2,LR_T1,-0.4100824620832516
green,Q13151,HNRNPA0,LR_T1,-0.1895921140203141
green,Q13203,MYBPH,LR_T1,-0.12855408949819153
green,Q13508,ART3,LR_T1,0.6203118376807317
green,Q13555,CAMK2G,LR_T1,0.03687995279310875
green,Q13586,STIM1,LR_T1,-0.09909460356601302
green,Q13617,CUL2,LR_T1,-0.06851511895329224
green,Q14324,MYBPC2,LR_T1,0.2086663689712656
green,Q15149,PLEC,LR_T1,-0.2110047361032254
green,Q16585,SGCB,LR_T1,-0.05978655838973418
green,Q16654,PDK4,LR_T1,0.168331182958249
green,Q5TAQ9,DCAF8,LR_T1,0.3541212234813217
green,Q5VST9,OBSCN,LR_T1,-0.29420856947296936
green,Q5VTT5,MYOM3,LR_T1,-0.19753378297406618
green,Q5VWP3,MLIP,LR_T1,-0.4369765841064076
green,Q6QEF8,CORO6,LR_T1,-0.2083187531114376
green,Q6UW68,TMEM205,LR_T1,0.21680519512519347
green,Q712K3,UBE2R2,LR_T1,-0.07712802181328907
green,Q7Z406,MYH14,LR_T1,-0.4317899084575696
green,Q86TC9,MYPN,LR_T1,-0.3408213928277196
green,Q8N3V7,SYNPO,LR_T1,-0.05639331804794742
green,Q8NB12,SMYD1,LR_T1,0.18166914307370846
green,Q8TCT8,SPPL2A,LR_T1,-0.32233163628274114
green,Q8TDC0,MYOZ3,LR_T1,-0.07441416357946498
green,Q8WZ42,TTN,LR_T1,-0.13015711198240382
green,Q92614,MYO18A,LR_T1,-0.26189732194936205
green,Q96HC4,PDLIM5,LR_T1,-0.11366458155279541
green,Q9BSE5,AGMAT,LR_T1,0.012190447123638344
green,Q9BZL1,UBL5,LR_T1,0.5544228368332799
green,Q9BZV1,UBXN6,LR_T1,0.16187583613612713
green,Q9H8H3,METTL7A,LR_T1,0.43423371318880355
green,Q9H987,SYNPO2L,LR_T1,-0.0711270404455494
green,Q9HBL0,TNS1,LR_T1,-0.06339766963589977
green,Q9HCP6,HHATL,LR_T1,0.4770491011663403
green,Q9HCU5,PREB,LR_T1,0.16917481651585403
green,Q9HDC5,JPH1,LR_T1,0.27347855440085556
green,Q9NP98,MYOZ1,LR_T1,0.1690380165886681
green,Q9NR12,PDLIM7,LR_T1,0.09677252097167671
green,Q9NRG4,SMYD2,LR_T1,0.12975769526153255
green,Q9NZ01,TECR,LR_T1,-0.23241802989042726
green,Q9NZQ9,TMOD4,LR_T1,0.3615315095621954
green,Q9UBF9,MYOT,LR_T1,-0.07642050136512173
green,Q9UDY4,DNAJB4,LR_T1,0.2119157029090608
green,Q9UG63,ABCF2,LR_T1,-0.020313228463225724
green,Q9UKV8,AGO2,LR_T1,-0.005412540500877472
green,Q9UKX2,MYH2,LR_T1,-0.005550642842593989
green,Q9UKX3,MYH13,LR_T1,-0.31221926243334525
green,Q9ULT8,HECTD1,LR_T1,0.5673420341485366
green,Q9UMS6,SYNPO2,LR_T1,-0.30088032340964066
green,Q9UQ80,PA2G4,LR_T1,-0.028084418093261898
green,Q9UQM7,CAMK2A,LR_T1,0.07807542639693826
green,Q9Y262,EIF3L,LR_T1,0.3726270965242543
green,Q9Y3A6,TMED5,LR_T1,-0.06600222492437646
green,Q9Y3U8,RPL36,LR_T1,-0.11998781687546017
green,Q9Y623,MYH4,LR_T1,0.3160976736602855
green,O00763,ACACB,LR_T2,0.05399553885103914
green,O15061,SYNM,LR_T2,0.13037897241908034
green,O15273,TCAP,LR_T2,-0.28982116877732433
green,O43390,HNRNPR,LR_T2,-0.2618808209121601
green,O43707,ACTN4,LR_T2,-0.03491872425233809
green,O43768,ENSA,LR_T2,0.07730783068632505
green,O60841,EIF5B,LR_T2,-0.19773087448704835
green,O75531,BANF1,LR_T2,-0.5458268533017187
green,O75569,PRKRA,LR_T2,0.018340627728054004
green,O94905,ERLIN2,LR_T2,-0.1321317825836523
green,O95822,MLYCD,LR_T2,0.09508194288388187
green,O95834,EML2,LR_T2,0.0068924366763622735
green,O95870,ABHD16A,LR_T2,-0.23880442515956024
green,P02545,LMNA,LR_T2,-0.1537528634522528
green,P02585,TNNC2,LR_T2,-0.09816889063840376
green,P05976,MYL1,LR_T2,-0.15624390563956608
green,P06753,TPM3,LR_T2,-0.0706433860875659
green,P07305,H1-0,LR_T2,-0.041049316820002346
green,P07951,TPM2,LR_T2,-0.15300315993324665
green,P08123,COL1A2,LR_T2,-0.06915415595188047
green,P08572,COL4A2,LR_T2,0.4324161047936715
green,P08590,MYL3,LR_T2,-0.03227979881274924
green,P08962,CD63,LR_T2,0.08034671878688156
green,P09493,TPM1,LR_T2,-0.22999073232746992
green,P0CW19,LIMS3,LR_T2,0.3777005605761855
green,P10916,MYL2,LR_T2,-0.08489810352403568
green,P11047,LAMC1,LR_T2,0.042285920890115215
green,P11055,MYH3,LR_T2,-0.14480247640715468
green,P11233,RALA,LR_T2,0.10130511860864092
green,P11532,DMD,LR_T2,0.39524872256819854
green,P12109,COL6A1,LR_T2,0.11413751134492163
green,P12110,COL6A2,LR_T2,-0.20167083878357717
